place_id,name,rating,user_ratings_total,current_opening_hours,postcode,location_lat,location_lng,viewport_northeast_lat,viewport_northeast_lng,viewport_southwest_lat,viewport_southwest_lng
ChIJVbMtgxq50TERkziSGRjONDA,Bangunan Sultan Abu Bakar,4.1,10.0,,84000,2.0459892,102.562343,2.047273679892723,102.5637006298927,2.044574020107278,102.5610009701073
ChIJOxQxpfZLxTERCPI70T75TMs,Pejabat Daerah Mersing,4.5,2.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",86800,2.4313115,103.8397717,2.432658629892722,103.8410490798927,2.429958970107278,103.8383494201073
ChIJSaHNXRxp0DER4X-ukv8UcBE,Pejabat Felda Ayer Hitam,0.0,,,86100,1.9459213,103.2336983,1.947376429892723,103.2350051298927,1.944676770107278,103.2323054701073
ChIJoYFgtMdt0DERfAMXZ_IPSaA,Kluang District Education Office,4.2,51.0,"['Monday: 8:00AM–1:00PM, 2:00–5:00PM', 'Tuesday: 8:00AM–1:00PM, 2:00–5:00PM', 'Wednesday: 8:00AM–1:00PM, 2:00–5:00PM', 'Thursday: 8:00AM–1:00PM, 2:00–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–1:00PM, 2:00–5:00PM']",86000,2.0296342,103.313236,2.030808229892723,103.3147407798927,2.028108570107278,103.3120411201073
ChIJRdffkYsN0DERoBXT86LGYbs,LADANG AGRO PENJARA KLUANG JOHOR,0.0,,,86000,2.1011846,103.4039031,2.102016779892723,103.40517145,2.099317120107278,103.40009805
ChIJSeIpXf5t0DERmcjjPyd3lTk,Bandar Newpark,0.0,,,86000,2.0195647,103.2893858,2.020905779892722,103.2907024798927,2.018206120107278,103.2880028201073
ChIJQd2a5-uF0DERmAKCl_Q-Yn4,Pejabat Felda Bukit Batu,4.0,1.0,,82100,1.7046855,103.4385289,1.706082979892722,103.4398678298927,1.703383320107278,103.4371681701073
ChIJreDrctN70DERZ9pl4m-Dmow,Kediaman Rasmi YDP MDSR,0.0,,"['Monday: 8:30AM–5:30PM', 'Tuesday: 8:30AM–5:30PM', 'Wednesday: 8:30AM–5:30PM', 'Thursday: 8:30AM–5:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:30AM–5:30PM']",86300,1.881793,103.400203,1.883041079892722,103.4015612298927,1.880341420107277,103.3988615701073
ChIJY-969cpt0DERQ_UlAC_CRMs,Pejabat Tanah Daerah Kluang,3.5,31.0,"['Monday: 8:00AM–4:00PM', 'Tuesday: 8:00AM–4:00PM', 'Wednesday: 8:00AM–4:00PM', 'Thursday: 8:00AM–2:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–4:00PM']",86000,2.02516,103.316923,2.026503779892722,103.3182342298927,2.023804120107278,103.3155345701073
ChIJzSlbbDh10DERYWskxLuhyOI,Pejabat FELDA Kahang Timur,0.0,,,86000,2.0858285,103.4899703,2.087076129892723,103.4913313798927,2.084376470107278,103.4886317201073
